Word,Occurrences,Likelihood Ratio
harvard-schooled,1.0,1.7948491172160237
bravely,5.0,1.2438000677871484
soften,3.0,1.1485429396846145
prickly,1.0,1.7948491172160237
_not_,6.0,0.8339439925981882
names,93.0,0.9004749441919044
fluctuations,1.0,1.7948491172160237
safe,69.0,1.037406896687467
hearing,50.0,1.2504300717561667
travolta's,19.0,0.9323061225289003
consisted,4.0,1.3897566557646635
bomb,57.0,0.8428953405989523
shout,17.0,0.8829313069012507
travolta,98.0,0.9848690866314277
pulp,106.0,1.3269761351488618
soared,3.0,1.5313905862461525
weird,97.0,1.0179400839877861
par,37.0,1.0044763504091538
gees,2.0,1.3640652091788796
1978,15.0,1.0146987024474863
fame,72.0,1.155120008397185
fortune,46.0,1.02039511766886
maurice,19.0,1.3221795919500767
gibb,1.0,1.7948491172160237
straight-to-the-cutout-bin,1.0,1.7948491172160237
album,9.0,1.1228309894744193
aptly,15.0,0.9639637673251119
sales,17.0,0.8749228596731213
devil,74.0,0.8138507519389344
newt,7.0,1.3467686488449477
gingrich's,1.0,1.7948491172160237
satan,35.0,0.9554727474016356
humane,8.0,1.4725898730847053
sold,29.0,1.08993015493276
hairy,5.0,1.2438000677871484
host,34.0,0.9154464205849399
netherworld,4.0,1.1118053246117308
document,12.0,0.9581458743108692
collector's,5.0,1.492560081344578
shops,3.0,1.5313905862461525
hundred,51.0,1.0024045963166013
dollars,83.0,0.9724359065853646
shorty,17.0,1.4220882394067764
vein,13.0,0.9602832403396733
minion,3.0,0.9188343517476915
chili,1.0,1.7948491172160237
palmer,17.0,1.0153710029364382
mafia's,1.0,1.7948491172160237
b-grade,7.0,0.6856276757756097
hackman,40.0,1.0251466578390456
suddenly,137.0,0.9610580433432836
beside,15.0,1.0710708525834576
convince,47.0,0.9854851213055374
weir,24.0,1.520327423533068
down-and-out,4.0,0.9265044371764423
actress,173.0,1.0234552967609805
flores,8.0,1.0518499093462181
rene,10.0,1.1263882696183023
russo,7.0,1.047486726879404
odds-maker,1.0,1.7948491172160237
predict,27.0,1.036043175787761
sheets,8.0,1.0518499093462181
customary,5.0,1.2438000677871484
sexual,183.0,1.044370513468809
denial,12.0,1.326663518276588
speechless,15.0,0.8568566820667661
danza,5.0,1.1194200610084335
signed,19.0,0.8259541648478257
complicating,8.0,1.538330492418844
matters,83.0,0.9535536559720567
backed,10.0,1.1913722082501275
defecting,1.0,1.7948491172160237
halloween,53.0,1.0458689859688308
vi,3.0,0.9188343517476915
mixes,12.0,1.2529599894834442
fortunate,10.0,1.0264129794154944
attend,19.0,0.8577216327265882
advance,32.0,0.9798420082292467
screening,49.0,1.0188743209227824
upcoming,36.0,0.9603934951759652
thriller,240.0,0.9476594511370421
conspiracy,58.0,1.030912048621411
reviewing,11.0,1.1947067232148627
hobby,7.0,0.8484642487723171
fast-paced,24.0,1.0753863296431958
mel,77.0,1.1519708430534503
gibson,78.0,1.066192269552999
fletcher,8.0,1.538330492418844
fast-talking,10.0,1.3343368732401428
witty,94.0,1.1576455717893541
taxi,22.0,1.1842652913633307
gibson's,18.0,1.1884438174687848
riggs,3.0,1.8376687034953831
lethal,43.0,0.9127276608891681
weapon,57.0,0.9607058409009892
donner,7.0,0.9427380541914634
maverick,9.0,0.9500877603245087
indeed,134.0,1.0624127332949256
toned-downed,1.0,1.7948491172160237
bickle,4.0,1.3897566557646635
jittery,8.0,1.041331410252756
cover-ups,2.0,1.3640652091788796
surprised,107.0,1.0964405127067878
accepting,16.0,1.072843949413231
trophies,1.0,1.7948491172160237
spring,30.0,1.0905959328985064
secondly,14.0,1.3470980805555444
provided,77.0,1.055305463614617
previews,31.0,1.1233211708764972
all-out,11.0,1.024034334184168
uncountable,1.0,1.7948491172160237
tends,25.0,1.1843828358597142
instance,75.0,1.001116990183016
jerry's,12.0,1.0858986575523184
brian,77.0,0.9597357086189057
helgeland,4.0,1.158130546470553
fletcher's,1.0,1.7948491172160237
far-fetched,13.0,0.7908214920444369
theories,17.0,1.1604240033559294
helgeland's,3.0,0.9188343517476915
opinions,15.0,0.8624938970803634
stand-out,9.0,1.5834796005408478
julia,111.0,1.0481391129786597
roberts,73.0,1.0585187611517506
alice,58.0,1.2574003017276298
sutton,3.0,1.5313905862461525
employee,22.0,0.938046869817128
continually,28.0,1.036753453109556
visits,27.0,0.9768407085998889
whenever,62.0,1.0545704071920532
shrugs,3.0,0.9188343517476915
noting,16.0,1.0621155099190986
restraining,2.0,0.909376806119253
truth,149.0,1.1306830801003809
research,50.0,0.9559084058842376
information,99.0,0.9310751249329474
printed,9.0,0.9500877603245087
newsletter,5.0,1.492560081344578
subscribers,1.0,1.7948491172160237
puts,126.0,1.1053199461780177
publishes,2.0,1.3640652091788796
edition,29.0,1.3828910453832983
abducted,5.0,1.3059900711765058
tortured,16.0,1.3212920219089266
refers,16.0,0.9655595544719078
jonas,5.0,1.0883250593137548
patrick,92.0,1.019168327565067
stewart,43.0,1.1418044071515476
trust,81.0,1.0115553629878993
remainder,14.0,1.0754144340569471
jeopardy,24.0,0.7383097433629896
explained,70.0,0.9342351575365101
meaning,93.0,0.983486563884709
catcher,6.0,0.7297009935234147
rye,3.0,0.9188343517476915
ties,25.0,1.040399040127749
assassins,11.0,0.6902749956352541
lone,39.0,1.1293326210294925
gunmen,5.0,1.1194200610084335
g,72.0,1.0008648519963186
harvey,22.0,1.353446047272378
oswald,1.0,1.7948491172160237
earl,16.0,1.1586714653662895
grateful,7.0,1.0605803109653964
listen,38.0,1.0466346038344765
throwing,52.0,0.941182864170257
tidbits,8.0,1.0518499093462181
august,31.0,0.979305636148741
8th,3.0,0.7350674813981533
action-thriller,9.0,1.2351140884218612
numerous,101.0,0.9772587086723936
disney,210.0,1.3007515496619393
annual,14.0,1.649507853741483
full-length,11.0,1.0292857923081895
pat,38.0,1.3568615758165128
mulan,78.0,1.8561915282231982
36th,1.0,1.7948491172160237
female,139.0,0.9126804518663351
heroines--ariel,1.0,1.7948491172160237
belle,5.0,1.0883250593137548
pocahontas,10.0,1.2996787726365024
mulan--get,1.0,1.7948491172160237
requisite,19.0,0.9308144327328541
wise-cracking,9.0,1.1401053123894105
pep,7.0,1.2962648245132622
handful,52.0,0.9867239705010759
strategically,6.0,1.0722137047690992
pool,40.0,0.8698457905211997
mirror,33.0,1.2188151030789742
rousing,18.0,1.2104520363107993
anthem,1.0,1.7948491172160237
cutesy,10.0,0.8064673409693169
montage-backed,1.0,1.7948491172160237
pleaser,5.0,1.0883250593137548
pose,13.0,1.0243021230289848
tie,20.0,0.9707420553635743
neatly,13.0,0.9602832403396733
closing,42.0,1.0611670569321194
bob's,12.0,1.163462847377484
walt's,2.0,1.8187536122385064
ga-ga,1.0,1.7948491172160237
tie-ins,9.0,1.1401053123894105
familiarity,11.0,0.8920476866670974
grown-ups--this,1.0,1.7948491172160237
reviewer,17.0,0.9670200027966078
included--wishing,1.0,1.7948491172160237
without--shock,1.0,1.7948491172160237
--the,8.0,1.4199973776173944
cheeky,6.0,1.2509159888972823
chihuahua,2.0,1.8187536122385064
pepe,1.0,1.7948491172160237
longs,9.0,0.8770040864533926
matador,2.0,1.8187536122385064
trinidad,1.0,1.7948491172160237
ditching,3.0,0.9188343517476915
sidekicks,6.0,0.9381869916729617
disney's,67.0,1.3539573088234325
entries,8.0,1.15703490028084
suffer,48.0,1.1470557657976523
slackness,1.0,1.7948491172160237
madcap,3.0,1.5313905862461525
wannabe,29.0,0.845961035013646
guise,8.0,1.15703490028084
loquacious,3.0,1.225112468996922
lizard,16.0,0.8207256213011217
dry,50.0,1.0509271441220152
murphy's,21.0,0.8377610461985746
vocal,18.0,1.3251264397507696
inappropriate,17.0,1.0637220030762689
necessary,91.0,1.0188415334614032
formula-wise,1.0,1.7948491172160237
afterthought,14.0,0.9115701296992406
clicks,5.0,1.1194200610084335
highlights,25.0,1.2282488668174816
cavalry,2.0,1.3640652091788796
charge,45.0,0.8578355811652948
snow-covered,5.0,1.6791300915126506
sophistication,10.0,0.7624782132800816
today's,41.0,1.2022447881290155
computer-generated,42.0,0.8785636347976964
imagery,41.0,0.9836548266510128
show-stopping,4.0,0.7720870309803686
interlude,5.0,1.3059900711765058
penned,25.0,1.1099084587569736
wilder,11.0,1.5639797103903657
zippel,3.0,1.5313905862461525
voiced,48.0,1.1089699298239022
ming-na,8.0,1.7749967220217429
wen,17.0,1.3652047098305051
hordes,5.0,0.7995857578631668
huns,9.0,1.7946102139462943
pour,8.0,0.9466649184115963
china's,4.0,1.621382765058774
wall,65.0,1.0262275888365648
overthrow,7.0,0.9427380541914634
palace,17.0,1.3054770037754206
emperor,34.0,1.5110167752898136
decrees,3.0,1.5313905862461525
dispatch,4.0,1.1118053246117308
mulan's,17.0,1.7065058872881316
infirm,2.0,1.8187536122385064
high-spirited,2.0,1.3640652091788796
father's,46.0,1.2082752857236991
armor,17.0,1.2214989509009784
incognito,3.0,1.5313905862461525
signs,53.0,0.9869467895762206
mongolian,1.0,1.7948491172160237
attracted,35.0,1.0280247320820686
distracted,20.0,0.9707420553635744
shang,6.0,1.720009484733763
b,101.0,0.8589931326482099
outmatches,1.0,1.7948491172160237
combatants,4.0,1.3897566557646635
smarts,4.0,0.7720870309803686
physical,90.0,1.0276932448011977
'90s,13.0,1.2163587710969195
millennia,2.0,1.3640652091788796
expecting,77.0,1.1007721389177414
twister,32.0,1.3336738445342524
simpithize,1.0,1.7948491172160237
hoping,82.0,0.9329130806651541
volcano,31.0,0.930340354341304
emo,2.0,1.3640652091788796
worrys,1.0,1.7948491172160237
earthquake,17.0,0.7567982630582148
sitter,5.0,1.3059900711765058
quake,3.0,1.1485429396846145
geologist,1.0,1.7948491172160237
geologic,1.0,1.7948491172160237
heat,34.0,1.02868108236461
gallons,2.0,1.8187536122385064
water,171.0,0.9671741074208048
12,41.0,1.0246404444281383
ash,18.0,1.452542443572959
volcanic,3.0,1.225112468996922
eruption,10.0,1.048407543260112
hoped,25.0,1.1379364501397256
view,144.0,1.1411344080627208
helecopters,1.0,1.7948491172160237
volcanos,1.0,1.7948491172160237
adage,5.0,1.0883250593137548
crafting,7.0,1.212091783960453
trilogy,57.0,1.1421067237119593
action-packed,8.0,1.3674048821500835
eerie,40.0,1.114411128725711
oozed,2.0,1.3640652091788796
empire,39.0,1.3269658297096538
strikes,56.0,1.0955882662235337
triumphing,1.0,1.7948491172160237
decisively,2.0,1.3640652091788796
triangle,21.0,0.9718028135903467
teddy,15.0,0.9639637673251119
intimidating,6.0,1.3402671309613738
arrival,37.0,1.0258059716771015
apparition-like,1.0,1.7948491172160237
creature,86.0,0.9384780800147223
ian,52.0,1.129958095251232
mcdiarmid,3.0,1.5313905862461525
henchman,13.0,0.7468869647086348
picks,52.0,0.9250537223447588
unspecified,2.0,1.3640652091788796
hamill,12.0,1.077914108599728
princess,84.0,1.166976898433849
leia,12.0,1.1178368533626806
carrie,35.0,1.054893560306941
fisher,24.0,1.183405045790392
lando,1.0,1.7948491172160237
calrissian,1.0,1.7948491172160237
dee,6.0,0.8339439925981882
chewbacca,6.0,1.2509159888972823
mayhew,3.0,1.5313905862461525
c3p0,1.0,1.7948491172160237
kenny,19.0,1.015769718260059
mission,205.0,0.8677662212100764
luke's,5.0,1.1194200610084335
clutches,15.0,1.1246243952126305
intergalactic,9.0,0.9500877603245087
jabba,10.0,1.429646649900153
hutt,9.0,1.4779142938381247
jabba's,2.0,1.8187536122385064
creepy-looking,1.0,1.7948491172160237
fortress,11.0,1.1763266197807878
guarded,8.0,1.15703490028084
hog-nosed,1.0,1.7948491172160237
beasts,5.0,1.3059900711765058
hysterical,26.0,1.193047668644761
dreaded,19.0,1.050398231382561
beast,67.0,1.0014965647347809
sand,19.0,0.8852854659143993
barge,1.0,1.7948491172160237
notch,24.0,1.0441809227562282
freed,8.0,1.6566636072202934
cryo-freeze,1.0,1.7948491172160237
rescued,19.0,0.8852854659143993
rebel,23.0,1.0710800995542167
alliance,12.0,1.149775049173043
empire's,1.0,1.7948491172160237
newest,24.0,1.2633300053100043
activated,2.0,1.3640652091788796
fleet,3.0,1.8376687034953831
prepares,13.0,0.9602832403396733
moon,22.0,1.0052156580262557
endor,1.0,1.7948491172160237
knock,47.0,0.6964094857225799
shield,18.0,0.8876648266279195
defends,7.0,0.9427380541914635
befriended,11.0,1.0923032897964458
ewoks,2.0,1.8187536122385064
bear-like,1.0,1.7948491172160237
native,29.0,1.0932180287032962
fearing,12.0,1.0858986575523184
endangering,4.0,0.9265044371764423
pitted,4.0,1.1118053246117308
suitably,21.0,1.2675688872917563
well-acted,8.0,1.3674048821500835
point-of-view,11.0,1.3540009529768444
battles,39.0,1.1139960051883513
hindering,2.0,1.3640652091788796
ships,30.0,1.0346679363396087
dramatically,21.0,1.0495470386775745
improved,27.0,1.036043175787761
stronger,44.0,1.0355530914853321
1983,9.0,1.2351140884218612
matured,3.0,1.225112468996922
personas,5.0,1.0883250593137548
amongst,28.0,1.033368135711647
root,56.0,0.9585262710290401
cunning,12.0,1.4740705758628756
imposing,15.0,1.1246243952126305
generates,14.0,1.0188136743697394
enjoyment,39.0,0.9615694418185897
adorable,22.0,0.9727893464770215
vader's,2.0,1.3640652091788796
betrayal,22.0,1.2265604803405925
destruction,46.0,1.1339198835253175
lovable,32.0,1.1345539042654436
yoda,8.0,1.0518499093462181
concludes,12.0,1.0858986575523184
greatest,134.0,1.2061931212067067
trilogies,1.0,1.7948491172160237
bang,29.0,0.918861086326375
congratulations,5.0,0.7995857578631668
entertains,4.0,1.158130546470553
entertain,53.0,0.9583396362551708
treat,71.0,1.1488602183247685
target,90.0,0.9571422211306351
contempt,19.0,0.9695983674300562
write,113.0,0.8534732480901033
assume,50.0,1.0024228143933067
handle,56.0,0.8928737867119825
thoughtful,30.0,1.0626319346190576
discussions,9.0,1.3723489871354015
meaningful,23.0,0.7911387098980011
issues,101.0,1.2211958803693794
co-written,10.0,1.1119473943667857
brad,60.0,0.9102939238921192
bird,33.0,0.9347535446768472
king,222.0,1.0694258392154798
assumes,20.0,1.0973605843240406
entertained,32.0,0.9798420082292469
alike,19.0,1.2340342858200717
hogarth,10.0,1.9061955332002039
eli,2.0,1.8187536122385064
marienthal,2.0,1.8187536122385064
spirited,16.0,1.2337705418252156
lad,11.0,1.3540009529768444
hard-working,7.0,1.077414919075958
annie,71.0,1.0671162265539402
maine,8.0,0.9466649184115963
staying,40.0,1.0423021733375766
treks,3.0,1.5313905862461525
stolen,57.0,1.159553712440814
antenna,2.0,1.8187536122385064
reception,8.0,1.0518499093462181
robot,45.0,0.9509594948294711
vin,6.0,1.5636449861216026
diesel,9.0,1.4779142938381247
eats,24.0,0.9745688612391463
nicknamed,11.0,0.9557653785718901
shock,76.0,0.8837547510015584
sorts,45.0,1.0592560949818839
damage,24.0,1.009374891997687
suffered,34.0,1.0031271654136922
landing,21.0,0.9718028135903466
puppy,20.0,0.7627259006428083
realizing,39.0,0.9215040484094817
barn,10.0,1.1263882696183023
junkyard,3.0,1.225112468996922
owned,20.0,1.2796145275247115
harry,150.0,0.801966924154854
connick,7.0,1.212091783960453
assembles,5.0,1.3059900711765058
sculptures,1.0,1.7948491172160237
scrap,2.0,1.8187536122385064
spook,3.0,1.5313905862461525
kent,4.0,0.9265044371764423
mansley,4.0,1.8530088743528845
mcdonald,13.0,0.8473087414761823
sightings,2.0,1.3640652091788796
considers,19.0,1.189961632755069
residence,8.0,0.8606044712832694
hogarth's,1.0,1.7948491172160237
lodger,1.0,1.7948491172160237
exhibit,13.0,0.8535851025241541
ominous,27.0,1.036043175787761
built,66.0,1.1925623992744514
doesn',1.0,1.7948491172160237
alien,366.0,1.1475994595464156
drops,28.0,1.0062607044886867
classic,286.0,1.126308427504192
comparisons,30.0,0.9285481479970847
spielberg's,30.0,1.3260347571222535
sappy,30.0,1.0580972321953632
messages,30.0,1.0346679363396087
one's,60.0,1.0550974361097072
choose,36.0,1.0051102293428884
fate,79.0,1.1870304537464462
programming,10.0,0.9530977666001019
touching,89.0,1.2001544051415811
disappointed,62.0,1.0421008246745795
tarzan,108.0,1.2994528870626534
hand-drawn,3.0,1.225112468996922
old-fashioned,24.0,1.183405045790392
characters',41.0,1.0929498073900141
faces,98.0,1.0695726038477757
realistically,10.0,0.8850193547000947
personalities,41.0,1.0639531798470139
credible,38.0,1.1425057374557646
exaggerated,16.0,1.30634527957964
expressions,28.0,0.9495815301134055
waitress,29.0,1.0932180287032962
characterization,71.0,1.0129979757816614
mahoney,3.0,1.225112468996922
tv's,51.0,0.8559281076858375
frasier,5.0,0.9328500508403613
personality,112.0,0.9191022073668225
stereotype,23.0,0.9087952359853959
integral,7.0,0.6856276757756097
comic-relief,3.0,1.225112468996922
clich,71.0,0.8530638176130383
beatnik,1.0,1.7948491172160237
suggest,62.0,1.0900607574340933
thoughts,57.0,0.8943304659015487
motivations,27.0,1.006441942193825
paper-thin,8.0,0.7745440241549425
stereotypes,48.0,0.8037662397356147
figure,188.0,0.9146966653177726
pays,31.0,1.3354167765664653
deliver,91.0,0.9652182948581715
heavy-handed,19.0,1.0099982994063086
dive,9.0,0.9500877603245087
timing,40.0,1.0836410735508113
outlast,1.0,1.7948491172160237
awake,28.0,0.9510911986827433
timed,2.0,1.3640652091788796
jabs,15.0,1.1447069736985704
america's,41.0,0.9650953016198615
satirizing,6.0,0.7297009935234147
lame,105.0,0.7777576886672876
safety,34.0,1.0047582664956656
grade,34.0,0.8435184875389802
students,69.0,1.0774058531289306
duck,18.0,1.0123780667326687
satirical,28.0,1.099699198476922
edge,95.0,1.0713799804070592
edgy,21.0,1.0495470386775745
refreshing,46.0,1.2942942804237871
bonked,1.0,1.7948491172160237
well-timed,6.0,1.172733739591202
required,53.0,0.9579189428239788
quaint,15.0,1.0710708525834576
plotting,36.0,0.9371112286262449
noir,54.0,0.9025483453387932
akin,13.0,1.2003540504245918
bedtime,2.0,0.909376806119253
namely,28.0,1.0318165319042725
spades,5.0,1.3059900711765058
susan,45.0,0.9673344351103358
granger's,18.0,0.9683616290486394
closet,17.0,1.054930912141754
miramax,15.0,0.7886976278114551
french,124.0,0.9940440709465804
farce,25.0,1.1435420484162757
boring,269.0,0.7767490516047738
accountant,13.0,1.2603717529458212
daniel,59.0,1.1884398592244492
auteil,1.0,1.7948491172160237
francois,6.0,1.0722137047690992
pignon,3.0,1.8376687034953831
fired,33.0,0.8869844901289016
condom,6.0,1.4072804875094425
factory,29.0,1.031015011422881
lonely,54.0,1.1463819708940317
distraught,11.0,1.0292857923081895
contemplates,4.0,1.1118053246117308
suicide,60.0,0.9619639409054241
belone,2.0,1.8187536122385064
michel,4.0,0.9265044371764423
aumont,1.0,1.7948491172160237
homosexual,22.0,1.2265604803405925
discrimination,4.0,1.3897566557646635
lawsuit,11.0,1.035412493452881
intimidate,2.0,1.3640652091788796
management,6.0,1.2062404178652364
concocts,4.0,1.1118053246117308
provocative,17.0,0.9670200027966079
photographs,11.0,0.8874964229596123
locked,21.0,1.0839339074661558
leather-clad,5.0,0.699637538130271
mails,1.0,1.7948491172160237
anonymously,3.0,1.8376687034953831
pignon's,2.0,1.8187536122385064
racy,2.0,0.909376806119253
snapshots,4.0,1.621382765058774
circulating,3.0,1.225112468996922
openly,14.0,1.02235122185019
lusty,7.0,1.2962648245132622
supervisor,9.0,1.2351140884218612
michele,8.0,1.1833311480144952
laroque,1.0,1.7948491172160237
intrigued,13.0,1.0883210057182964
preferences,3.0,1.225112468996922
ex-wife,11.0,0.8874964229596123
alexandra,4.0,1.158130546470553
vandernoot,1.0,1.7948491172160237
indifferent,8.0,1.0649980332130458
teenage,99.0,0.8332327609567638
stanislas,1.0,1.7948491172160237
crevillen,1.0,1.7948491172160237
drop,49.0,0.8573977455170678
disdain,5.0,1.3059900711765058
enchanted,6.0,1.3402671309613738
macho,32.0,1.004966162286407
co-worker,24.0,1.11379298427331
felix,33.0,1.2194613465058455
gerard,24.0,1.1946327976479858
depardieu,6.0,0.9381869916729617
self-righteous,8.0,1.15703490028084
homophobe,4.0,1.621382765058774
stunned,12.0,0.9581458743108692
repulsed,5.0,1.0883250593137548
pr,9.0,1.4779142938381247
thierry,5.0,1.3059900711765058
lhermite,1.0,1.7948491172160237
grovel,1.0,1.7948491172160237
court,69.0,1.2800249693840302
friendship,58.0,1.28125722709523
risk,55.0,1.1466240599184612
verber,1.0,1.7948491172160237
artfully,4.0,1.621382765058774
milks,3.0,1.8376687034953831
farcical,6.0,0.8339439925981882
dissects,2.0,1.8187536122385064
veering,2.0,1.8187536122385064
off-track,1.0,1.7948491172160237
pedophilia,2.0,1.8187536122385064
auteuil,4.0,1.8530088743528845
widow,15.0,0.9639637673251119
saint-pierre,1.0,1.7948491172160237
delightful,56.0,1.0955882662235337
blown-up,1.0,1.7948491172160237
perched,2.0,1.3640652091788796
riding,29.0,1.0644491332111041
float,11.0,0.8283299947623047
pride,27.0,1.3257123902427064
parade,23.0,0.8794792606310283
restrained,17.0,1.2214989509009784
granger,18.0,0.9683616290486394
gauge,20.0,1.04840141979266
8,58.0,1.109552134381634
planning,23.0,0.7671648095980615
re-make,5.0,0.7995857578631668
aux,2.0,1.8187536122385064
folles,2.0,1.8187536122385064
marcus,9.0,0.8039204125822765
aurelius,3.0,1.5313905862461525
harris,55.0,1.2581013990772005
maximus,22.0,1.636054809984082
russell,93.0,1.1138736621856706
crowe,35.0,1.49920273428635
successor,8.0,1.6566636072202934
emperor's,5.0,1.8657001016807226
commodus,17.0,1.5927388281355892
joaquin,12.0,0.9581458743108691
phoenix,27.0,1.0917631449057583
murders,61.0,0.9267112099169176
announcement,8.0,0.9466649184115963
sentenced,12.0,1.095023856355279
executioners,3.0,1.8376687034953831
proximo,5.0,1.8657001016807226
oliver,70.0,0.9676006988770998
reed,25.0,1.1641561840139127
gladiators,4.0,0.9265044371764424
earn,23.0,1.1900889995046853
gladiator,28.0,1.4662655979692292
reluctantly,29.0,1.1559865279589878
announces,17.0,1.0637220030762689
games,68.0,0.8482046224243104
colisseum,2.0,1.8187536122385064
germania,3.0,1.5313905862461525
exposition,19.0,0.7689918086514239
kick,40.0,0.9265748638160606
ass,78.0,0.8657518870156744
choppy,16.0,0.9147406305523338
unsettling,25.0,1.177175638075578
distracting,44.0,0.9846242509204797
nowhere,96.0,0.8257527042351201
disjointed,13.0,1.020300942860903
unclear,16.0,0.9655595544719078
what's,231.0,0.9150275573604089
blood,186.0,1.0269469960787783
spilled,11.0,1.0923032897964458
escapes,45.0,1.0025102327507116
flashes,15.0,1.0175173099542847
cuts,56.0,1.0760118519647568
free,132.0,0.9753868493867616
gleefully,13.0,1.3296229481626247
serial,67.0,1.0014965647347809
1995's,12.0,0.8897068832886641
virtuosity,2.0,1.8187536122385064
arrived,22.0,1.1754537936597345
moviegoers,20.0,0.9707420553635742
conniving,11.0,0.8822449648355909
sneaky,3.0,0.9188343517476915
whiny,15.0,0.9639637673251119
lets,69.0,1.1241150933880373
died,78.0,0.950363919510857
loss,54.0,1.0313635476119605
fascinated,22.0,1.085034271070524
junk,28.0,0.9246719987193337
twilight,29.0,0.849439493216827
sincere,25.0,1.2192176251497058
missed,70.0,0.9037709676168412
reed's,1.0,1.7948491172160237
recast,1.0,1.7948491172160237
reshooting,2.0,1.3640652091788796
footage,102.0,1.1405321397687005
digital,52.0,1.1646578012471716
reported,5.0,0.9328500508403613
ironically,41.0,0.9647383876769547
earned,31.0,0.9058577134375855
seconds,71.0,0.8320005134744448
noticable,3.0,1.1485429396846145
sad,107.0,1.0164296532820225
distractions,9.0,1.0292617403515512
spartacus,7.0,1.077414919075958
okay,125.0,0.9613890278514153
flicks,80.0,1.0829674006798946
stunning,86.0,1.151857982712943
heart-wrenching,2.0,1.8187536122385064
heart-warming,7.0,1.1784225677393294
life-affirming,3.0,1.225112468996922
miraculous,8.0,1.041331410252756
brakes,3.0,1.5313905862461525
speeds,3.0,0.7350674813981533
guido,30.0,1.4354852450117095
roberto,10.0,1.429646649900153
benigni,19.0,1.4059176327735816
motions,29.0,0.8966305761733173
move,171.0,0.9444436549236968
mistake,68.0,1.012856107953735
fascist,11.0,1.1763266197807878
heil,3.0,1.1485429396846145
huh,24.0,0.7918371997568062
stare,15.0,0.7448810929330411
blank,36.0,1.0263599170668396
postmodern,4.0,1.3897566557646635
clown,35.0,0.9812963351692473
jew,11.0,1.0292857923081895
triumphs,13.0,1.3443965364755426
anti-semitic,3.0,1.225112468996922
=,259.0,1.233414464631221
granted,52.0,1.0778061831627137
_the,34.0,1.307780600835628
dictator_,1.0,1.7948491172160237
mind--charlie,1.0,1.7948491172160237
chaplin+s,2.0,1.8187536122385064
lib,6.0,1.2062404178652364
wrote,123.0,0.9811723263140569
trumps,2.0,1.3640652091788796
gd,1.0,1.7948491172160237
jewish,34.0,0.9808354506267212
barber,16.0,1.0094486251297219
dignitary,1.0,1.7948491172160237
explain,102.0,0.9847654820884106
classroom,4.0,1.1118053246117308
schoolchildren,2.0,1.3640652091788796
concluded,7.0,0.9427380541914634
aryans,1.0,1.7948491172160237
superior,94.0,0.8615036813316124
benigni+s,4.0,1.8530088743528845
stays,39.0,1.089778700727735
intact,13.0,1.152339888407608
absurdity,13.0,0.9002655378184437
loopy,6.0,1.2062404178652364
reigns,5.0,1.2438000677871484
conveyed,10.0,1.1263882696183023
courtship,8.0,1.1833311480144952
nicoletta,4.0,1.621382765058774
braschi,4.0,1.621382765058774
silent,91.0,1.2449002844358115
undercurrent,8.0,1.0518499093462181
creeps,15.0,1.0710708525834576
racist,27.0,1.098945797174875
affect,20.0,1.2239791132845068
unnamed,10.0,1.1119473943667857
concentration,18.0,1.2588701177632313
camp,106.0,1.0315837481747392
insistence,10.0,1.1119473943667857
five-year,2.0,1.3640652091788796
giosu=e9,1.0,1.7948491172160237
deported,3.0,1.225112468996922
horrors,19.0,1.292797823240075
convinces,32.0,0.9320448370961129
youngster,5.0,0.9328500508403613
hiding,38.0,1.0480585964927547
learning,44.0,1.192910150153658
raises,28.0,1.0721081791602967
pain,90.0,1.2253467793511978
persecution,4.0,1.3897566557646635
injustice,12.0,1.231901838399689
worst,307.0,0.7857821281680157
deteriorate,2.0,0.909376806119253
overwhelmed,10.0,1.6202662032201733
strength,71.0,1.0510848805950008
incentive,3.0,1.225112468996922
swim,12.0,1.2775278324144923
giggle,11.0,1.115059608333872
vacant,11.0,1.2164286636369512
emotion,86.0,1.0709274392318944
yearning,9.0,1.1401053123894105
brightness,3.0,1.225112468996922
soothe,2.0,1.3640652091788796
wounds,21.0,1.1337699491887376
fool,42.0,1.0442356345024046
slurs,3.0,1.8376687034953831
vandalism,1.0,1.7948491172160237
feeling,225.0,1.0483193470610392
verbal,23.0,1.207399384952026
audacity,11.0,1.3540009529768444
antagonists,5.0,0.9328500508403613
liberty,12.0,1.2529599894834442
stripped,15.0,1.20495470915639
dignity,32.0,0.9798420082292468
dignities,1.0,1.7948491172160237
onset,9.0,0.7308367387111605
fascism,8.0,0.86777617521063
preposterousness,1.0,1.7948491172160237
aryan,1.0,1.7948491172160237
grinning,5.0,1.3059900711765058
joyful,3.0,1.8376687034953831
alternate,30.0,0.9515527192312466
muster,19.0,0.9695983674300563
_brazil_,2.0,0.909376806119253
fortitude,3.0,1.1485429396846145
weapons,54.0,1.0153668885061424
purposes,12.0,0.9581458743108691
debate,27.0,1.3473664946205366
sign,86.0,0.9825022378274261
three-dimensional,13.0,1.2163587710969195
stranded,23.0,1.0386231268404524
terrifyingly,2.0,0.909376806119253
risky,20.0,1.0920848122840212
footnote,1.0,1.7948491172160237
accurate,35.0,1.0280247320820686
holocaust,25.0,1.2444428173941826
atrocities,8.0,1.4199973776173944
broadcast,34.0,0.9808354506267212
horror--less,1.0,1.7948491172160237
cautious,5.0,1.492560081344578
preserve,8.0,0.9466649184115964
