Word,Occurrences,Likelihood Ratio
bridget,25.0,1.0299186887950895
fonda,41.0,1.0861147224004286
advice-giving,1.0,2.2817282836157733
un-redeeming,1.0,2.2817282836157733
counterparts,16.0,0.9476900658985314
birch,26.0,1.562507033932297
sunday,26.0,1.0611232981963998
exiting,6.0,1.0794698409677228
twelve,23.0,0.9964333972503178
joseph,39.0,1.1073512369821124
mazzello,6.0,1.9790280417741586
dwarf,4.0,1.315499565432745
miracle,13.0,0.9793977499085491
illegitimate,6.0,1.25938148112901
comically,11.0,1.1307292089179417
bastard,31.0,1.0249967840820557
ashley,39.0,1.244512389721647
judd,46.0,1.0547199360609674
dwarfism,1.0,2.2817282836157733
harassed,5.0,1.7392937145497733
pastor,1.0,2.2817282836157733
rev,3.0,1.4768139110728769
strathairn,5.0,1.7392937145497733
smoking,36.0,0.9976501654109946
jan,46.0,0.9462938176724282
hooks,17.0,0.8596010222925287
joe's,29.0,1.4308049737933008
kills,77.0,0.8809187425517736
motherless,1.0,2.2817282836157733
fatherless,3.0,1.4768139110728769
mom's,5.0,1.5218820002310518
god's,19.0,1.22584572159726
flawless,39.0,1.2524320140198757
flows,13.0,1.0493547320448742
dialog,47.0,0.823589013658176
morose,5.0,1.0870585715936083
hesitation,8.0,1.6015082057695549
film-,5.0,1.956705428868495
chinese,102.0,0.9541800617994345
nab,4.0,1.370312047325776
li's,7.0,0.9538649108819379
chased,26.0,1.2862100584198788
ass-kicking,3.0,2.2152208666093154
face-whippings,1.0,2.2817282836157733
kickass,3.0,1.1076104333046577
palpable,17.0,1.2854095782269084
cop/bad,1.0,2.2817282836157733
hardcore,18.0,0.9916211808265427
slam-dunking,1.0,2.2817282836157733
95,10.0,1.2514562212988263
surroundings,17.0,1.1561885095162667
paris,61.0,0.9863175929870739
tcheky,5.0,1.3044702859123298
karyo,8.0,1.2011311543271663
incarnate,3.0,1.4768139110728769
keitel,18.0,1.1946674226148348
tcheky's,1.0,2.2817282836157733
poetry,26.0,0.9946691118447062
kicking,21.0,0.8428766127450501
gangbusters,2.0,2.2440241836440533
wire-fu,2.0,1.6830181377330402
wire-work,1.0,2.2817282836157733
bullshit,7.0,0.8584784197937441
mid-air,5.0,0.9317644899373786
fist,11.0,0.9146342934358461
femme,21.0,0.8965142153742807
nikita,7.0,1.1923311386024225
voila,2.0,1.1220120918220267
hip-hoppy,1.0,2.2817282836157733
rid,26.0,1.0621605643725451
acupuncture,3.0,1.4768139110728769
thang,2.0,1.6830181377330402
restrain,6.0,0.9445361108467575
disbelief,48.0,0.9058099196322198
thoroughly,70.0,0.8786186947632812
gunplay,11.0,1.0553472616567456
pointed,29.0,1.1508648702250461
wanna,14.0,0.9366285032441873
rippin',1.0,2.2817282836157733
roarin',1.0,2.2817282836157733
romeo,43.0,1.2385514503697834
rush,100.0,0.9689334619390255
noon,11.0,1.6709664976231804
improvisationaly,1.0,2.2817282836157733
schtick,12.0,1.0521795081814944
40-year-old,3.0,1.4768139110728769
class,132.0,1.026499514215211
mania,7.0,0.9538649108819379
mrs,96.0,0.904883003304034
doubtfire,15.0,1.5360780453196183
ready-made,2.0,2.2440241836440533
williams',23.0,1.0717133929217018
self-indulgence,2.0,1.1220120918220267
belly-laugh,1.0,2.2817282836157733
hillard,1.0,2.2817282836157733
penchant,16.0,0.8158375349909096
irresponsible,5.0,0.9511762501444073
incident,37.0,1.2456896426827972
miranda,11.0,1.495075287347056
sally,25.0,0.8533611992873598
files,8.0,1.423562849572938
unemployed,12.0,1.294990163915685
disastrously,8.0,0.8007541028847777
unkempt,4.0,0.9135413648838506
beloved,55.0,1.0838948476842003
respond,11.0,0.9849907775462958
miranda's,3.0,2.2152208666093154
housekeeper,5.0,1.268235000192543
fierstein,5.0,1.5218820002310518
theatrical,61.0,0.9024538681091081
makeup,44.0,0.9638696107951911
euphegenia,2.0,2.2440241836440533
matronly,2.0,1.6830181377330402
65-year-old,1.0,2.2817282836157733
englishwoman,1.0,2.2817282836157733
access,16.0,0.9431772560609193
flirtation,3.0,1.3845130416308222
client,22.0,0.9949197190539835
pierce,27.0,0.9959485823900319
brosnan,29.0,1.2441782380811313
parenting,4.0,0.9135413648838506
overcome,50.0,0.9672526806192188
implausibilities,10.0,0.7280105902747979
recognizes,17.0,1.3007120732058002
transformations,1.0,2.2817282836157733
hoffman's,7.0,1.2072352778349527
dorothy,6.0,1.233679818248826
michaels,4.0,1.0962496378606208
milton,22.0,0.7827165621928192
berle,1.0,2.2817282836157733
problematic,12.0,0.8768162568179118
posing,16.0,1.0973253394614573
nannies,2.0,1.1220120918220267
voices,53.0,1.0647333349405779
husband's,27.0,0.9105815610423151
contrivance,4.0,0.7830354556147291
slapping,4.0,1.370312047325776
latex,7.0,1.0730980247421802
busy,34.0,0.9142568503473301
riffing,5.0,1.0870585715936083
kicks,33.0,0.9725124422945208
wig,19.0,0.8451699846909884
pads,3.0,1.846017388841096
daniel's,3.0,1.1076104333046577
resolutions,1.0,2.2817282836157733
mile,42.0,0.9784364652800267
doubtfire's,2.0,2.2440241836440533
drag,43.0,0.9803628491819253
inhabits,9.0,0.9744130837983739
blunt,10.0,1.3477220844756588
wisely,28.0,1.1828791641392302
saintly,2.0,2.2440241836440533
responses,11.0,1.1512879218073588
intrusion,6.0,1.25938148112901
suitor,3.0,1.1076104333046577
stu,12.0,1.2275427595450767
anonymity,3.0,1.846017388841096
charms,15.0,0.9830899490045557
mara,4.0,1.0962496378606208
oppressively,3.0,1.1076104333046577
youngest,13.0,0.8744622767040617
tootsie,4.0,1.370312047325776
warmed,2.0,1.1220120918220267
judge's,5.0,1.3044702859123298
status,56.0,1.0928947891088046
dazzlingly,3.0,1.4768139110728769
supply,19.0,0.871293420581437
strangest,5.0,1.956705428868495
www,9.0,1.062996091416408
mediajunkies,1.0,2.2817282836157733
com,30.0,0.8250207499779291
watson,35.0,0.9036278604515182
[light,1.0,2.2817282836157733
read],1.0,2.2817282836157733
existenz,34.0,1.2036434724460647
gooey,9.0,0.9744130837983739
virtual,44.0,1.0617656411168221
indistinguishable,7.0,1.2263977425624917
base,42.0,1.084260267375916
accept,75.0,1.0224427140273764
cronenberg,14.0,1.345911546678622
lunch,13.0,0.773208749927802
organic,8.0,1.334590171474629
stations,7.0,1.2072352778349527
bug,42.0,1.019204651333361
appendages,2.0,1.6830181377330402
quivering,2.0,1.6830181377330402
pink,23.0,1.1057360403160412
apparatus,3.0,1.846017388841096
pod,29.0,0.92380234177524
replaced,51.0,1.000014721511671
allegra,2.0,1.6830181377330402
geller,5.0,1.0870585715936083
jennifer,105.0,0.8812874809172251
leigh,34.0,1.0230969515791553
demonstration,8.0,1.0676721371797033
assassination,15.0,1.0445330708173404
friendly,38.0,1.1344130335706213
dubious,24.0,0.8646541902373468
pikul,2.0,1.6830181377330402
fundamental,16.0,0.8529210593086782
requirement,5.0,1.0870585715936083
bioport,3.0,2.2152208666093154
spine,7.0,1.3413725309277251
plug,10.0,1.4439879476524917
entrail-looking,1.0,2.2817282836157733
wires,12.0,0.8046078591976134
allowing,42.0,1.0816049361088729
installed,2.0,2.2440241836440533
install,3.0,1.4768139110728769
malls,5.0,1.0870585715936083
melding,4.0,1.0962496378606208
conspiracies,5.0,0.9317644899373786
distortion,2.0,1.6830181377330402
restaurants,8.0,1.3049326121085265
multi,2.0,1.6830181377330402
appendaged,1.0,2.2817282836157733
amphibian,3.0,2.2152208666093154
cohesive,9.0,1.1596320997269904
secondary,24.0,1.0677529079991412
slaps,7.0,0.9657882222679622
organic-tech,1.0,2.2817282836157733
lap,10.0,1.0589244949451606
nightmarish,11.0,1.247228581957972
pods,3.0,1.846017388841096
wander,12.0,1.2140532786709548
assemble,5.0,0.9511762501444073
moo,1.0,2.2817282836157733
goo,14.0,0.8815327089357057
gai,1.0,2.2817282836157733
pan,13.0,0.9444192588403866
bioports,1.0,2.2817282836157733
porting,1.0,2.2817282836157733
lots,137.0,0.9461356263088619
weird-o-meter,1.0,2.2817282836157733
headed,48.0,0.9278348453481154
station's,4.0,1.370312047325776
supremely,7.0,0.9657882222679622
matrix's,1.0,2.2817282836157733
fated,2.0,1.6830181377330402
embodied,5.0,1.0870585715936083
quirkiness,2.0,2.2440241836440533
freshness,8.0,1.281206564615644
piven,4.0,1.6443744567909313
levy,17.0,1.1501033068346023
cusack,62.0,0.9579771243925459
redemption,33.0,1.051364802480563
justly,3.0,1.4768139110728769
fidelity,19.0,1.2556233504619705
con,46.0,0.9409037496472382
trager,2.0,1.6830181377330402
sara,26.0,1.2494611996078824
beckinsale,12.0,1.1273351873373152
gloves,9.0,0.9663600831058254
smack,7.0,0.9657882222679622
dab,3.0,1.3845130416308222
charmed,9.0,1.1692957005580487
repair,5.0,1.268235000192543
knuckleheads,2.0,1.6830181377330402
grab,21.0,0.9946533454596308
sundae,2.0,1.1220120918220267
caf,2.0,1.6830181377330402
avenues,3.0,1.3845130416308222
rink,1.0,2.2817282836157733
$5,10.0,1.1551903581219936
bill,171.0,1.0351711306803328
copy,50.0,0.8798989728071618
cholera,2.0,1.6830181377330402
declares,15.0,1.160592300908156
destined,37.0,1.0944273289284576
coasts,6.0,1.0794698409677228
mates,4.0,1.0962496378606208
cat-and-mouse,3.0,1.4768139110728769
fates,6.0,1.619204761451584
corbett,1.0,2.2817282836157733
freaky,10.0,0.9883295286154831
musician,14.0,0.9236647869363092
irate,3.0,1.4768139110728769
salesman,23.0,1.070243278528119
first-time,19.0,1.1786978092281346
klein,22.0,1.1623340948563363
sketched,3.0,1.1076104333046577
propel,12.0,0.8665007714435836
corny,46.0,0.8480935158384969
coupled,15.0,0.9400797637356064
chelsom,5.0,1.0870585715936083
bones,21.0,1.0344394792780158
time-lapse,1.0,2.2817282836157733
illustrate,9.0,0.9663600831058254
passage,12.0,1.1273351873373152
genuine,99.0,1.0259697776296144
shannon,30.0,0.9687180577818926
flipside,1.0,2.2817282836157733
inspirations,1.0,2.2817282836157733
unexpecting,1.0,2.2817282836157733
unsettling,25.0,0.9634723217760514
regards,9.0,1.4173281218885438
stretch,51.0,0.9328535001304005
reservation,6.0,1.233679818248826
pull,117.0,0.8395366847211759
farther,16.0,1.410385803954873
advantage,38.0,0.9765816549868825
poise,6.0,1.7991164016128716
risks,17.0,1.1892224669310172
unbroken,3.0,1.1076104333046577
chooses,37.0,0.9982503818408053
quaint,15.0,1.2903055580684795
gravestown,2.0,2.2440241836440533
maine,8.0,1.0676721371797033
leaves,181.0,0.9821540744309935
winter,21.0,1.2807345933918295
wenteworth,1.0,2.2817282836157733
smallest,6.0,1.0794698409677228
records,17.0,0.985802834429659
rebecca,35.0,0.9749669020661118
outcasts,4.0,1.315499565432745
disrupting,2.0,1.6830181377330402
executed,43.0,0.8550713786107057
sticks,31.0,1.1059175828253758
goodrich,1.0,2.2817282836157733
rebecca's,1.0,2.2817282836157733
lend,17.0,1.0901205946867658
likeability,5.0,1.7392937145497733
johnson's,4.0,1.315499565432745
prayer,14.0,1.1863961041093039
meany,3.0,2.2152208666093154
requested,5.0,0.9317644899373786
'based,1.0,2.2817282836157733
on',1.0,2.2817282836157733
'suggested,1.0,2.2817282836157733
unfitting,1.0,2.2817282836157733
compare,41.0,1.1011873348745571
gumpian,1.0,2.2817282836157733
proportions,24.0,0.9665004770681882
300,7.0,1.2072352778349527
ought,18.0,0.8657010308803149
weeks,65.0,1.0395930545679495
classes,24.0,0.8646541902373468
bite,28.0,0.7961088058647583
nails,18.0,0.9936742267495791
efficient,16.0,0.9382131652395461
global,7.0,1.3796974603828034
thermo-nuclear,1.0,2.2817282836157733
premiss,1.0,2.2817282836157733
wargames,5.0,1.2423526532498381
whiz-kid,1.0,2.2817282836157733
contended,1.0,2.2817282836157733
hacking,13.0,0.8284379463512164
grades,7.0,1.3413725309277251
advertisment,1.0,2.2817282836157733
protovision,1.0,2.2817282836157733
software,5.0,1.7392937145497733
frontgate,1.0,2.2817282836157733
norad,3.0,2.2152208666093154
biology,2.0,1.1220120918220267
wopr,1.0,2.2817282836157733
response,38.0,0.8808383554783648
top-notch,25.0,1.3468167468858863
faster,21.0,1.034439479278016
efficent,1.0,2.2817282836157733
nightmares,26.0,1.028968046735903
computers,25.0,0.9987090315588746
pentagon,4.0,1.0962496378606208
restricted,8.0,1.423562849572938
one-dimensional,44.0,0.8213131193629136
grownups,2.0,1.6830181377330402
david's,15.0,0.8796067964777604
1980s,29.0,0.9454117532787543
admirer,2.0,1.6830181377330402
porky's,10.0,0.6130615497050929
beringer,1.0,2.2817282836157733
strangelove,9.0,0.9744130837983739
telephone,10.0,1.0589244949451606
calling,37.0,0.9987662735110071
modem,3.0,2.2152208666093154
headset,2.0,1.1220120918220267
56k,1.0,2.2817282836157733
2400,2.0,2.2440241836440533
bps,1.0,2.2817282836157733
flashing,10.0,0.8960130341843667
lights,42.0,0.9800044724359239
sf-movie,1.0,2.2817282836157733
impressing,2.0,2.2440241836440533
lessons,23.0,1.1907926588018907
backdoors,1.0,2.2817282836157733
military,95.0,0.8649205812646976
whoever,12.0,1.2024908664931362
graphical,1.0,2.2817282836157733
user,2.0,1.6830181377330402
interface,3.0,1.846017388841096
litany,1.0,2.2817282836157733
typically,27.0,0.9034606886196968
devoid,22.0,0.7596954868342068
byline,1.0,2.2817282836157733
hinge,1.0,2.2817282836157733
subtlety,39.0,1.0426849456493974
full-circle,2.0,1.6830181377330402
authentic,34.0,1.2021389181055073
explainable,1.0,2.2817282836157733
advice,53.0,0.9110455820690646
frankenheimer,13.0,0.7870160490336555
moreau,15.0,1.175099704669508
ronin,19.0,0.8298032576966067
intrigue,22.0,0.9901364511739161
category,40.0,0.8311513059538592
zeik,2.0,2.2440241836440533
big-screen,21.0,0.9236066779268
spinning,17.0,0.8596010222925287
afficianados,1.0,2.2817282836157733
stoically,1.0,2.2817282836157733
post-cold,3.0,1.1076104333046577
mercenaries,8.0,0.7391576334321024
earn,23.0,0.9214467002633678
paycheck,14.0,0.9236647869363092
promoting,8.0,1.1744393508976738
explosiveness,1.0,2.2817282836157733
headlines,11.0,1.2312384719328697
noteworthies,1.0,2.2817282836157733
command,41.0,1.2191083618780323
ex-spy,1.0,2.2817282836157733
france,37.0,1.0214655069998937
operations,17.0,1.2048701309695833
controller,1.0,2.2817282836157733
dierdre,4.0,0.7830354556147291
mcelhone,7.0,1.0730980247421804
motivator,2.0,1.6830181377330402
double-crossing,8.0,1.1744393508976738
penned,25.0,0.995588065835253
zeik's,2.0,1.1220120918220267
cruise's,6.0,0.9595287475268648
disk,7.0,1.0730980247421804
double-cross,4.0,1.370312047325776
full-blown,7.0,1.3413725309277251
combat,35.0,0.8919909955072938
slowness,1.0,2.2817282836157733
nuance,4.0,1.6443744567909313
uninitiated,6.0,0.8395876540860068
grasp,29.0,1.0557741048859886
mand,1.0,2.2817282836157733
tapers,1.0,2.2817282836157733
considerably,27.0,1.0280759560155168
drawback,7.0,1.8395966138437378
month,34.0,0.9256591466668546
sparse,5.0,0.9317644899373786
swan,12.0,0.7752901639232063
received,40.0,1.0413003577433293
boisterous,3.0,1.846017388841096
applause,8.0,1.0676721371797036
disgust,11.0,1.1432928667948075
fastest,6.0,1.25938148112901
dealers,14.0,0.7975772128465909
convenience,18.0,1.038841237056378
alter,13.0,1.2592256784538487
egos,3.0,1.1076104333046577
bluntman,3.0,2.2152208666093154
chronic,8.0,1.1744393508976738
bob's,12.0,1.3759270491604154
biggs,24.0,0.854202326399313
der,16.0,1.2741166441524698
beek,14.0,1.3259721163574572
slated,6.0,1.0794698409677228
bible-toting,1.0,2.2817282836157733
nun,7.0,0.9657882222679622
ego,16.0,0.7922688950911722
counting,21.0,0.9195017593582364
yell,16.0,0.8438954396334541
mock,11.0,0.9045833671343535
purchasing,3.0,1.1076104333046577
skewers,3.0,1.4768139110728769
guilty,70.0,0.8644847969835977
motor,10.0,0.8960130341843667
vulgarize,1.0,2.2817282836157733
topic,28.0,0.9098386352740095
oral,10.0,0.9774687645647637
profaner,1.0,2.2817282836157733
crude,31.0,0.9249970978301477
buddy,68.0,0.9011548972062537
exaggerated,16.0,1.0973253394614573
gems,9.0,1.2755953096996895
rights,34.0,1.0979577041337274
activists,4.0,1.9184368662560862
elizabeth,99.0,0.9488868752368467
buddies,52.0,0.9235118998027493
sissy,6.0,0.9445361108467575
eliza,4.0,0.9135413648838506
dushku,6.0,0.6869353533430964
missy,2.0,1.6830181377330402
schwalbach,1.0,2.2817282836157733
chrissy,1.0,2.2817282836157733
ali,36.0,1.1216887642039142
larter,16.0,1.198827933361642
charlie's,24.0,0.6608550270551714
lalaland,1.0,2.2817282836157733
clam-shaped,1.0,2.2817282836157733
tech,9.0,1.2755953096996895
gadgetry,3.0,1.4768139110728769
`thus,1.0,2.2817282836157733
obligated,3.0,1.846017388841096
pg-13,29.0,1.0001278913806018
rake,7.0,0.8584784197937441
maximum,25.0,1.0963650558141276
mature,48.0,1.17351892421988
lightening,3.0,1.846017388841096
35,17.0,0.9953274994966123
pervasive,4.0,1.370312047325776
seniors,6.0,0.9445361108467575
nationwide,3.0,1.4768139110728769
wednesday,6.0,1.3878897955299292
22,14.0,1.395760122481534
2001,55.0,1.0304560685174708
silicon,1.0,2.2817282836157733
valley,19.0,0.9921560689850732
amc,2.0,1.6830181377330402
literate,5.0,1.3044702859123298
available,76.0,0.9792578294479576
thoughtful,30.0,1.0550072293154058
attanasio's,1.0,2.2817282836157733
tepid,9.0,0.7592829224402914
scandals,5.0,1.4494114287914777
parable,6.0,0.9595287475268648
emptiness,8.0,1.1744393508976738
bubble,19.0,0.7779405540905687
protects,8.0,0.8007541028847777
networks,6.0,0.9595287475268648
sponsors,3.0,1.4768139110728769
riddled,7.0,1.5329971782031147
symbols,12.0,1.4029060109086589
'58,1.0,2.2817282836157733
chrysler,5.0,0.9317644899373786
announcement,8.0,0.8897267809830862
handed,14.0,1.0468200918611505
redford,22.0,1.4823971064834436
ralph,29.0,1.1588918265997632
fiennes,43.0,0.9988318148143414
turturro,18.0,1.1481929462202072
morrow,10.0,1.8001716414067728
dovetail,1.0,2.2817282836157733
honed,5.0,1.3044702859123298
departs,5.0,1.7392937145497733
overlight,1.0,2.2817282836157733
textures,5.0,1.5218820002310518
eisenhower,1.0,2.2817282836157733
twenty,87.0,0.9389917275492612
broke,28.0,0.9978875354618169
survived,18.0,1.0388412370563782
authenticity,11.0,1.1365278202457259
redford's,7.0,1.2263977425624917
tangible,4.0,0.9135413648838506
palette,8.0,1.3049326121085265
plastic,23.0,0.9352684007673183
furniture,12.0,0.7199122950715486
coifed,1.0,2.2817282836157733
contestants,5.0,1.5218820002310518
rampant,16.0,0.9382131652395461
consumerism,2.0,1.1220120918220267
income,8.0,0.8735499304197574
manifestation,3.0,1.1076104333046577
deftly,7.0,1.3796974603828034
weaves,8.0,1.7349672229170179
assimilation,1.0,2.2817282836157733
exclusion,1.0,2.2817282836157733
jews,24.0,1.0691165771025883
scion,1.0,2.2817282836157733
literary,19.0,0.9542737463510976
match,84.0,0.8929354509251458
father's,46.0,1.0891306203399644
rocked,3.0,0.8860883466437262
rise,66.0,0.9283594990591842
tonya,6.0,1.25938148112901
harding,5.0,1.3044702859123298
doren,7.0,1.2263977425624917
herbie,4.0,1.370312047325776
stemple,1.0,2.2817282836157733
overnight,8.0,1.186302374644115
mega,4.0,1.9184368662560862
celebrities,22.0,1.3345317385387565
fourth,38.0,0.9376270991757174
behalf,9.0,1.38189491884133
mindlessly,2.0,1.6830181377330402
distorted,9.0,1.2562681080375728
blurred,5.0,1.5218820002310518
swastika,3.0,1.846017388841096
cabaret,7.0,1.1923311386024225
comfortable,29.0,0.97380873634427
spielberg's,30.0,1.460847552376972
amistad,32.0,1.8886078965831947
africans,18.0,1.8468288658780054
revolted,2.0,1.6830181377330402
legal,32.0,1.334732648021816
dispute,7.0,1.8395966138437378
ensued,2.0,1.6830181377330402
issue,51.0,0.966169696563629
evils,6.0,1.0794698409677228
slavery,27.0,1.3218119434485218
politicians,14.0,1.2430988590851162
buren,8.0,1.7349672229170179
quincy,7.0,1.8395966138437378
adams,65.0,0.9388194939312814
hopkins,67.0,1.039581935271626
examines,10.0,1.4824942929232248
cultural,27.0,1.3218119434485218
confusion,40.0,0.9219676636848317
experienced,37.0,1.0678957573180707
damage,24.0,0.8122509059805381
africa,34.0,1.0500205555680802
skeptical,16.0,1.1521916064345301
anti-slavery,1.0,2.2817282836157733
documentaries,9.0,1.1692957005580487
doubted,9.0,1.38189491884133
plantation,10.0,1.270709393934193
traders',1.0,2.2817282836157733
harrowing,19.0,1.0844019844898838
dispose,4.0,1.0962496378606208
excess,20.0,1.0789495074229258
slaves,31.0,1.2812459801025697
overboard,15.0,1.105976192630125
drown,8.0,0.9609049234617332
contrasted,5.0,1.3044702859123298
sharply,9.0,1.38189491884133
luxury,13.0,0.9181853905392647
isabella,11.0,1.4391099022591984
spain,16.0,1.2162022512364485
officers,23.0,1.070243278528119
narrow-minded,4.0,1.9184368662560862
opportunistic,4.0,1.315499565432745
hypocrites,1.0,2.2817282836157733
franzoni,2.0,2.2440241836440533
contentious,2.0,1.1220120918220267
disapproved,1.0,2.2817282836157733
practice,26.0,1.0621605643725451
appealed,1.0,2.2817282836157733
supreme,14.0,1.5702301377917258
cinque,17.0,1.6526694577203107
djimon,12.0,1.4029060109086589
hounsou,13.0,1.5336723006809696
facto,3.0,1.4768139110728769
displaced,1.0,2.2817282836157733
explain,102.0,0.8184789501472703
guards,35.0,1.0225262631425074
burial,3.0,2.2152208666093154
tribe,48.0,1.156644795897764
clarity,12.0,1.2140532786709548
contrasts,7.0,1.3796974603828034
technicalities,1.0,2.2817282836157733
mechanics,6.0,1.3878897955299292
laws,26.0,0.9968127952754059
'almost',1.0,2.2817282836157733
bewilderment,8.0,1.186302374644115
re-tried,1.0,2.2817282836157733
swell,7.0,0.9538649108819379
cinque's,3.0,1.846017388841096
outburst,2.0,1.1220120918220267
earning,9.0,1.1692957005580487
addressing,3.0,1.4768139110728769
separately,8.0,1.334590171474629
lasts,9.0,1.062996091416408
halfway,55.0,0.9007013523009552
raw,32.0,1.132153886265751
imagery,41.0,0.9380484704486968
awful,130.0,0.7418008226836372
raised,46.0,1.1155691631414077
domineering,6.0,1.3878897955299292
instills,3.0,1.4768139110728769
rudimentary,4.0,1.6443744567909313
mouthing,6.0,0.9595287475268648
monosyllables,1.0,2.2817282836157733
repetitions,2.0,1.6830181377330402
mother's,31.0,1.3264664264591308
phrases,18.0,0.9936742267495791
taught,19.0,1.0372540721207584
fatally,5.0,1.0870585715936083
poisonous,2.0,2.2440241836440533
dons,10.0,0.9832870310205062
gasmask,1.0,2.2817282836157733
35-years-old,1.0,2.2817282836157733
bubby,12.0,2.1043590163629884
defiantly,4.0,1.6443744567909313
australian,31.0,1.0804020156540586
cotterill,1.0,2.2817282836157733
shabby,9.0,0.9744130837983739
down-at-heels,1.0,2.2817282836157733
misplaced,10.0,1.2514562212988263
unsurprisingly,5.0,1.3044702859123298
thrilled,14.0,1.1122463476024724
renewing,1.0,2.2817282836157733
acquaintance,4.0,1.370312047325776
benito,2.0,2.2440241836440533
ample,9.0,1.062996091416408
breasts,47.0,0.823589013658176
copulating,2.0,1.6830181377330402
dingy,5.0,0.9317644899373786
couch,17.0,0.8671413821372002
crouches,1.0,2.2817282836157733
confused,93.0,0.9657557943326154
acutely,5.0,1.956705428868495
bubby's,6.0,2.1589396819354456
warped,18.0,1.088309867392396
stable,15.0,1.16741931444291
precarious,5.0,1.5218820002310518
causing,28.0,0.8650418264065286
oedipal,2.0,2.2440241836440533
ends--freud,1.0,2.2817282836157733
pleased--in,1.0,2.2817282836157733
intuits,1.0,2.2817282836157733
breathable,1.0,2.2817282836157733
stays,39.0,0.9204511243196181
constraints,3.0,1.1076104333046577
hermetic,1.0,2.2817282836157733
two-room,2.0,2.2440241836440533
unrelentingly,5.0,1.4494114287914777
suffocates,1.0,2.2817282836157733
cat,53.0,0.9374693505275621
cellophane,1.0,2.2817282836157733
terrifed,1.0,2.2817282836157733
senseless,20.0,1.0828729601771911
appalling,16.0,0.9518104574893945
strangely,45.0,0.9817037517790337
tender--de,1.0,2.2817282836157733
heer,3.0,2.2152208666093154
imagined,16.0,1.1582878583204272
exaggerate,4.0,1.6443744567909313
grotesqe,1.0,2.2817282836157733
purposes,12.0,1.2024908664931362
empathizes,2.0,1.6830181377330402
observes,11.0,1.3191840770709318
minimalist,4.0,1.9184368662560862
mise-en-scene,3.0,1.846017388841096
immerses,5.0,1.7392937145497733
claustrophobic,15.0,1.16741931444291
environment,39.0,1.1792446288384673
decayed,1.0,2.2817282836157733
stratum,2.0,2.2440241836440533
lynch's,19.0,0.9075973131056635
eraserhead,5.0,1.0870585715936085
ambient,2.0,1.6830181377330402
industrial,22.0,1.1126616976402537
noise,21.0,0.9961269059714228
recovers,5.0,1.0870585715936085
port,4.0,1.0962496378606208
adelaide,1.0,2.2817282836157733
wanders,30.0,0.8791726910961715
salvation,14.0,1.1776726033437943
anti-social,3.0,1.4768139110728769
half-wit,1.0,2.2817282836157733
hygiene,5.0,1.0870585715936083
pizza,7.0,1.2072352778349527
traffic,19.0,0.947058065849388
punched,3.0,1.846017388841096
stomach,23.0,0.9964333972503178
beers,3.0,1.846017388841096
raped,25.0,1.1628114228331654
translator,5.0,1.268235000192543
impaired,3.0,1.1076104333046577
comprehension,6.0,1.233679818248826
motherly,4.0,0.9135413648838506
large-breasted,1.0,2.2817282836157733
carmel,1.0,2.2817282836157733
shifts,28.0,1.0583655679140482
uneasily,1.0,2.2817282836157733
understood,29.0,0.9694222105048814
experiences,53.0,1.2257142370403469
foregrounded,1.0,2.2817282836157733
walls,32.0,1.0782417964435724
priest's,3.0,1.1076104333046577
collar,10.0,0.9774687645647637
organ-playing,1.0,2.2817282836157733
atheist,13.0,1.3291826605901738
lectures,10.0,0.9832870310205062
necessity,10.0,1.1471682028572574
unbelief,1.0,2.2817282836157733
manifold,2.0,2.2440241836440533
stresses,1.0,2.2817282836157733
shatter,3.0,1.3845130416308222
fragment,1.0,2.2817282836157733
psychosis,7.0,1.3796974603828034
accomodates,1.0,2.2817282836157733
heals,5.0,0.9317644899373786
heer's,1.0,2.2817282836157733
overbearing,28.0,0.9970243109501716
seemd,1.0,2.2817282836157733
damaging,3.0,0.8860883466437262
na,10.0,1.3032916860863515
humanist,3.0,1.4768139110728769
improbable,8.0,1.0676721371797036
hapless,32.0,0.8779968913897661
favour,11.0,1.2312384719328697
frontman,1.0,2.2817282836157733
fragmented,4.0,1.0962496378606208
impressions,6.0,0.9445361108467575
draw,68.0,1.0485660377986346
triumphs,13.0,1.1992625509084274
holy,36.0,0.8817109065899176
idiot,26.0,0.8064884690632753
graces,7.0,1.0730980247421802
jodie,13.0,1.2915135163629219
foster's,10.0,1.3766018434287088
nullified,1.0,2.2817282836157733
topsy-turvy,2.0,1.1220120918220267
zemeckis,11.0,1.247228581957972
euphoria,2.0,2.2440241836440533
mastery,11.0,1.1365278202457259
fusing,2.0,1.6830181377330402
sagan,6.0,1.439293121290297
delves,9.0,1.2755953096996895
allie,4.0,2.1924992757212416
astronomer,10.0,1.0589244949451606
via,45.0,1.1106143454469877
ultra-huge,1.0,2.2817282836157733
communication,19.0,1.0372540721207584
dishes,6.0,1.0794698409677228
solar,7.0,1.3796974603828034
`long-distance,1.0,2.2817282836157733
communication',1.0,2.2817282836157733
avidly,2.0,2.2440241836440533
ham-radio,2.0,2.2440241836440533
hobbyist,1.0,2.2817282836157733
late-father,1.0,2.2817282836157733
strengthens,3.0,1.846017388841096
audiences',5.0,1.268235000192543
late-mother,1.0,2.2817282836157733
replied,4.0,1.370312047325776
allie's,1.0,2.2817282836157733
seti,9.0,1.2992174450644984
terrestrial,2.0,1.1220120918220267
